HR,COLOR,VMAG,GLON,GLAT
733,ffffffff,1,-33.52,-67.78
734,ffffffff,1,-107,-49.73
735,ffffffff,1,-26.86,-67.09
736,ffffffff,1,35.26,-22.43
737,ffffffff,1,13.75,-51.98
738,ffffffff,1,34.38,-23.82
739,ffffffff,1,10.06,-54.44
740,ffffffff,1,-11.12,-63.78
741,ffffffff,1,23.72,-41.18
742,ffffffff,1,-62.77,-66.74
743,ffffffff,1,49.29,11.58
744,ffffffff,1,-58.27,-67
745,ffffffff,1,-21.48,-65.57
746,ffffffff,1,36.16,-18.95
747,ffffffff,1,46.45,5.09
748,ffffffff,1,35.08,-21.07
749,ffffffff,1,-41.7,-67.34
750,ffffffff,1,33.86,-23.44
751,ffffffff,1,17.4,-47.26
752,ffffffff,1,0.51,-58.87
753,ffffffff,1,16.61,-47.62
754,ffffffff,1,15.52,-48.67
755,ffffffff,1,-90.92,-59.19
756,ffffffff,1,35.47,-19.67
757,ffffffff,1,32.2,-26.13
758,ffffffff,1,33.41,-23.71
759,ffffffff,1,0.14,-58.61
760,ffffffff,1,35.91,-18.59
761,ffffffff,1,32.74,-24.94
762,ffffffff,1,-104.65,-50.76
763,ffffffff,1,20.87,-42.91
764,ffffffff,1,28.53,-32.31
765,ffffffff,1,28.51,-32.31
766,ffffffff,1,17.17,-46.83
767,ffffffff,1,-46.39,-66.88
768,ffffffff,1,34.76,-20.47
769,ffffffff,1,34.9,-20.13
770,ffffffff,1,16.72,-46.66
771,ffffffff,1,5.51,-55.25
772,ffffffff,1,-57.68,-66.24
773,ffffffff,1,26.54,-34.47
774,ffffffff,1,52.67,19.59
775,ffffffff,1,12.68,-49.96
776,ffffffff,1,-117.19,-36.88
777,ffffffff,1,-46.75,-66.41
778,ffffffff,1,-92.31,-57.82
779,ffffffff,1,9.24,-52.21
780,ffffffff,1,-65.54,-65.1
781,ffffffff,1,-7.19,-60.41
782,ffffffff,1,28.98,-29.79
783,ffffffff,1,14.68,-47.6
784,ffffffff,1,-3.54,-58.84
785,ffffffff,1,41.49,-4.35
786,ffffffff,1,-47.82,-66.03
787,ffffffff,1,40.84,-5.79
788,ffffffff,1,35.16,-17.91
789,ffffffff,1,-75.67,-62.98
790,ffffffff,1,7.58,-52.68
791,ffffffff,1,46.66,7.27
792,ffffffff,1,38.6,-10.56
793,ffffffff,1,24.47,-35.74
794,ffffffff,1,-69.3,-64.07
795,ffffffff,1,4.47,-54.4
796,ffffffff,1,-12.38,-61.45
797,ffffffff,1,17.93,-43.53
798,ffffffff,1,-105.44,-49.01
799,ffffffff,1,38.84,-9.61
800,ffffffff,1,36.69,-14.07
801,ffffffff,1,28.71,-28.93
802,ffffffff,1,-94.43,-56.11
803,ffffffff,1,27.47,-30.69
804,ffffffff,1,11.08,-49.38
805,ffffffff,1,-65.9,-64.29
806,ffffffff,1,-108.96,-45.82
807,ffffffff,1,-81.96,-60.83
808,ffffffff,1,22.53,-37.42
809,ffffffff,1,20.78,-39.46
810,ffffffff,1,-88.82,-58.33
811,ffffffff,1,-11.81,-60.57
812,ffffffff,1,18.57,-41.79
813,ffffffff,1,16.75,-43.7
814,ffffffff,1,-70.3,-63.35
815,ffffffff,1,47.11,9.07
816,ffffffff,1,11.91,-47.92
817,ffffffff,1,-52.25,-65
818,ffffffff,1,-20.83,-62.53
819,ffffffff,1,32.27,-21.26
820,ffffffff,1,32.04,-21.64
821,ffffffff,1,-91.1,-57.02
822,ffffffff,1,-80.97,-60.49
823,ffffffff,1,-107.19,-46.84
824,ffffffff,1,28.58,-27.1
825,ffffffff,1,41.53,-2.18
826,ffffffff,1,-27.44,-63.24
827,ffffffff,1,-29.3,-63.39
828,ffffffff,1,21.82,-36.45
829,ffffffff,1,46.53,8.52
830,ffffffff,1,26.09,-30.53
831,ffffffff,1,32.46,-19.84
832,ffffffff,1,-10.42,-59.04
833,ffffffff,1,-104.11,-49.05
834,ffffffff,1,40.86,-3.18
835,ffffffff,1,-58.99,-63.93
836,ffffffff,1,21.07,-37.04
837,ffffffff,1,-107.76,-46
838,ffffffff,1,27.02,-28.61
839,ffffffff,1,41.8,-0.94
840,ffffffff,1,32.75,-18.86
841,ffffffff,1,-51.79,-64.02
842,ffffffff,1,36.62,-11.2
843,ffffffff,1,30.93,-21.64
844,ffffffff,1,-34.12,-63.29
845,ffffffff,1,-41.64,-63.79
846,ffffffff,1,39.27,-5.63
847,ffffffff,1,18.83,-38.72
848,ffffffff,1,-59.41,-63.34
849,ffffffff,1,37.17,-9.54
850,ffffffff,1,-26.8,-62.09
851,ffffffff,1,-59.01,-63.28
852,ffffffff,1,-102.75,-49.46
853,ffffffff,1,-68.01,-62.21
854,ffffffff,1,38.98,-5.74
855,ffffffff,1,32.19,-18.55
856,ffffffff,1,19.41,-37.33
857,ffffffff,1,-12.06,-58.26
858,ffffffff,1,-48.14,-63.47
859,ffffffff,1,-7.02,-56.35
860,ffffffff,1,42.79,2.15
861,ffffffff,1,44.04,4.67
862,ffffffff,1,-29.96,-61.94
863,ffffffff,1,-64.62,-62.12
864,ffffffff,1,37.92,-6.89
865,ffffffff,1,36.03,-10.53
866,ffffffff,1,-102.43,-49.13
867,ffffffff,1,20.07,-35.45
868,ffffffff,1,-85.46,-57.38
869,ffffffff,1,19.71,-35.62
870,ffffffff,1,12.25,-43.37
871,ffffffff,1,-86.92,-56.8
872,ffffffff,1,-113.35,-39.77
873,ffffffff,1,28.12,-23.77
874,ffffffff,1,-7.15,-55.31
875,ffffffff,1,-0.36,-52.04
876,ffffffff,1,31.55,-17.9
877,ffffffff,1,8.45,-46.17
878,ffffffff,1,21.12,-33.22
879,ffffffff,1,31.96,-16.92
880,ffffffff,1,-103.75,-47.86
881,ffffffff,1,50.92,18.19
882,ffffffff,1,29.55,-20.78
883,ffffffff,1,-33.46,-61.47
884,ffffffff,1,-46.08,-62.31
885,ffffffff,1,35.56,-10.22
886,ffffffff,1,32.5,-15.64
887,ffffffff,1,21.31,-32.51
888,ffffffff,1,21.31,-32.51
889,ffffffff,1,-33.02,-61.25
890,ffffffff,1,37.89,-5.63
891,ffffffff,1,37.89,-5.63
892,ffffffff,1,0.21,-51.03
893,ffffffff,1,-63.71,-61.42
894,ffffffff,1,30.91,-18.11
895,ffffffff,1,-9.01,-55.34
896,ffffffff,1,11.79,-42.41
897,ffffffff,1,-67.86,-60.74
898,ffffffff,1,-67.85,-60.73
899,ffffffff,1,0.33,-50.64
900,ffffffff,1,-44.1,-61.85
901,ffffffff,1,-36.57,-61.27
902,ffffffff,1,13.2,-40.74
903,ffffffff,1,-51.73,-61.79
904,ffffffff,1,-0.47,-50.7
905,ffffffff,1,23.98,-27.9
906,ffffffff,1,51.86,20.05
907,ffffffff,1,-6.62,-53.64
908,ffffffff,1,7.99,-44.75
909,ffffffff,1,-102.85,-47.79
910,ffffffff,1,6.92,-45.39
911,ffffffff,1,6.68,-45.59
912,ffffffff,1,-10.03,-54.8
913,ffffffff,1,-5.31,-52.74
914,ffffffff,1,-42.48,-61.23
915,ffffffff,1,37.93,-4.34
916,ffffffff,1,24.74,-26.19
917,ffffffff,1,-7.04,-53.34
918,ffffffff,1,39.41,-1.5
919,ffffffff,1,-33.54,-60.29
920,ffffffff,1,39.08,-2.04
921,ffffffff,1,30.4,-17.01
922,ffffffff,1,42.86,5
923,ffffffff,1,31.3,-15.49
924,ffffffff,1,16.16,-36.22
925,ffffffff,1,-7.3,-52.98
926,ffffffff,1,3.83,-46.77
927,ffffffff,1,22.47,-28.47
928,ffffffff,1,22.47,-28.47
929,ffffffff,1,-79.36,-57.5
930,ffffffff,1,36.86,-5.21
931,ffffffff,1,13.69,-38.06
932,ffffffff,1,47.89,14.08
933,ffffffff,1,34.41,-9.47
934,ffffffff,1,-97.43,-50.34
935,ffffffff,1,-5.87,-51.62
936,ffffffff,1,31.02,-14.9
937,ffffffff,1,35.42,-7.39
938,ffffffff,1,17.02,-34.21
939,ffffffff,1,-109.93,-41.76
940,ffffffff,1,17.47,-33.35
941,ffffffff,1,32.88,-11.43
942,ffffffff,1,9.17,-41.3
943,ffffffff,1,-42.28,-59.84
944,ffffffff,1,23.99,-24.78
945,ffffffff,1,23.1,-25.75
946,ffffffff,1,22.46,-26.48
947,ffffffff,1,29.77,-15.73
948,ffffffff,1,11.6,-38.41
949,ffffffff,1,33.94,-8.71
950,ffffffff,1,31.13,-13.3
951,ffffffff,1,17.4,-32.14
952,ffffffff,1,12.39,-37.4
953,ffffffff,1,-34.63,-58.5
954,ffffffff,1,22.32,-25.95
955,ffffffff,1,-4.19,-49.29
956,ffffffff,1,34.04,-8.25
957,ffffffff,1,-21.29,-55.78
958,ffffffff,1,6.6,-41.99
959,ffffffff,1,-107.07,-43.42
960,ffffffff,1,-81.22,-55.59
961,ffffffff,1,49.34,17.16
962,ffffffff,1,-1.5,-47.34
963,ffffffff,1,-44.75,-59.04
964,ffffffff,1,38.43,-0.41
965,ffffffff,1,53.5,23.2
966,ffffffff,1,30.76,-12.92
967,ffffffff,1,42.76,6.93
968,ffffffff,1,-73.82,-56.96
969,ffffffff,1,35.11,-5.66
970,ffffffff,1,-58.21,-58.76
971,ffffffff,1,23.77,-22.85
972,ffffffff,1,17.62,-30.62
973,ffffffff,1,32.13,-10.41
974,ffffffff,1,-46.36,-58.76
975,ffffffff,1,25.09,-20.9
976,ffffffff,1,26.13,-19.35
977,ffffffff,1,-93.3,-50.9
978,ffffffff,1,24.53,-21.36
979,ffffffff,1,29.27,-14.39
980,ffffffff,1,-39.41,-58
981,ffffffff,1,-115.34,-36.05
982,ffffffff,1,31.15,-11.36
983,ffffffff,1,-7.86,-49.63
984,ffffffff,1,-11.58,-51.31
985,ffffffff,1,42.54,7.06
986,ffffffff,1,28.49,-15.34
987,ffffffff,1,34.4,-6.06
988,ffffffff,1,-12.19,-51.33
989,ffffffff,1,34.26,-6.12
990,ffffffff,1,-48.37,-58.26
991,ffffffff,1,25.37,-19.43
992,ffffffff,1,-2.52,-46.1
993,ffffffff,1,-44.61,-57.71
994,ffffffff,1,-33.26,-56.46
995,ffffffff,1,20.66,-25.11
996,ffffffff,1,1.78,-43.08
997,ffffffff,1,-26.62,-55.15
998,ffffffff,1,-78.81,-54.94
999,ffffffff,1,21.86,-23.46
1000,ffffffff,1,19.63,-26.17
1001,ffffffff,1,33.33,-6.74
1002,ffffffff,1,30.19,-11.58
1003,ffffffff,1,-32.09,-56
1004,ffffffff,1,-36.21,-56.59
1005,ffffffff,1,16.34,-29.64
1006,ffffffff,1,-99.12,-47.22
1007,ffffffff,1,1.68,-42.54
1008,ffffffff,1,-70.78,-56.11
1009,ffffffff,1,41.54,6.44
1010,ffffffff,1,-99,-47.23
1011,ffffffff,1,33.22,-6.5
1012,ffffffff,1,20.57,-24.38
1013,ffffffff,1,-40.75,-56.82
1014,ffffffff,1,-103.83,-44.38
1015,ffffffff,1,15.73,-29.73
1016,ffffffff,1,-35.54,-56.07
1017,ffffffff,1,33.43,-5.86
1018,ffffffff,1,-39.04,-56.3
1019,ffffffff,1,23.91,-19.3
1020,ffffffff,1,35.5,-2.36
1021,ffffffff,1,-78.4,-54.29
1022,ffffffff,1,18.22,-26.39
1023,ffffffff,1,2.28,-41.26
1024,ffffffff,1,-11.8,-49.2
1025,ffffffff,1,-113.66,-37.01
1026,ffffffff,1,28.42,-12.91
1027,ffffffff,1,15.42,-29.43
1028,ffffffff,1,9.13,-35.66
1029,ffffffff,1,32.8,-6.33
1030,ffffffff,1,5.88,-38.16
1031,ffffffff,1,-51.95,-56.71
1032,ffffffff,1,45.3,12.72
1033,ffffffff,1,38.75,3.09
1034,ffffffff,1,32.48,-6.19
1035,ffffffff,1,38.5,2.88
1036,ffffffff,1,13.36,-30.61
1037,ffffffff,1,32.81,-5.46
1038,ffffffff,1,5.99,-37.25
1039,ffffffff,1,8.53,-35.06
1040,ffffffff,1,37.81,2.06
1041,ffffffff,1,23.4,-18.61
1042,ffffffff,1,-57.74,-56.16
1043,ffffffff,1,38.06,2.49
1044,ffffffff,1,32.55,-5.7
1045,ffffffff,1,-42.37,-55.7
1046,ffffffff,1,35.86,-0.75
1047,ffffffff,1,31.07,-7.8
1048,ffffffff,1,16.05,-27.29
1049,ffffffff,1,-67.78,-55.3
1050,ffffffff,1,-17.35,-50.01
1051,ffffffff,1,31.58,-6.73
1052,ffffffff,1,31.52,-6.83
1053,ffffffff,1,-106.07,-42.15
1054,ffffffff,1,-57.27,-55.85
1055,ffffffff,1,45.9,14.14
1056,ffffffff,1,32.1,-5.74
1058,ffffffff,1,-57.56,-55.71
1059,ffffffff,1,32.16,-5.56
1060,ffffffff,1,-11.86,-47.34
1061,ffffffff,1,6.68,-35.55
1062,ffffffff,1,-19.55,-50.32
1063,ffffffff,1,31.32,-6.65
1064,ffffffff,1,-105.65,-42.24
1065,ffffffff,1,18.79,-23.17
1066,ffffffff,1,7.93,-34.32
1067,ffffffff,1,1.96,-39.07
1068,ffffffff,1,37.36,2.24
1069,ffffffff,1,30.13,-8.22
1070,ffffffff,1,-9.96,-46.18
1071,ffffffff,1,36.83,1.52
1072,ffffffff,1,29.39,-9.18
1073,ffffffff,1,35.16,-0.84
1074,ffffffff,1,23.68,-16.75
1075,ffffffff,1,-69.21,-54.41
1076,ffffffff,1,-67.06,-54.61
1077,ffffffff,1,37.95,3.39
1078,ffffffff,1,26.28,-13.09
1079,ffffffff,1,4.49,-36.55
1080,ffffffff,1,47.19,16.2
1081,ffffffff,1,-76.87,-53
1082,ffffffff,1,-39.83,-54.18
1083,ffffffff,1,-98.36,-45.94
1084,ffffffff,1,-15.86,-48.04
1085,ffffffff,1,11.2,-30.19
1086,ffffffff,1,16.05,-25.14
1087,ffffffff,1,30.83,-6.09
1088,ffffffff,1,-33.52,-52.78
1089,ffffffff,1,1.3,-38.17
1090,ffffffff,1,-81.29,-51.65
1091,ffffffff,1,-16.69,-47.9
1092,ffffffff,1,-102.23,-43.68
1093,ffffffff,1,-49.23,-54.48
1094,ffffffff,1,35.77,1.13
1095,ffffffff,1,-50.61,-54.4
1096,ffffffff,1,-95.72,-46.68
1097,ffffffff,1,27.24,-10.44
1098,ffffffff,1,-18.66,-48.26
1099,ffffffff,1,-4.91,-41.57
1100,ffffffff,1,-27.47,-50.85
1101,ffffffff,1,-5.12,-41.66
1102,ffffffff,1,8.54,-31.35
1103,ffffffff,1,12.57,-27.13
1104,ffffffff,1,-101.13,-43.84
1105,ffffffff,1,39.16,6.44
1106,ffffffff,1,-64.85,-53.51
1107,ffffffff,1,54.24,24.91
1108,ffffffff,1,-14.29,-45.81
1109,ffffffff,1,-113.79,-35.8
1110,ffffffff,1,9.1,-30.28
1111,ffffffff,1,-12.27,-44.75
1112,ffffffff,1,37.13,3.9
1113,ffffffff,1,23.63,-14.04
1114,ffffffff,1,-44.16,-53.08
1115,ffffffff,1,-3.01,-39.42
1116,ffffffff,1,-9.82,-43.37
1117,ffffffff,1,-18.28,-47.14
1118,ffffffff,1,15.46,-23.55
1119,ffffffff,1,-7.38,-41.97
1120,ffffffff,1,-24.83,-49.12
1121,ffffffff,1,-12.1,-44.18
1122,ffffffff,1,29.72,-5.77
1123,ffffffff,1,21.08,-16.7
1124,ffffffff,1,41.32,9.84
1125,ffffffff,1,-20.36,-47.4
1126,ffffffff,1,11,-27.51
1127,ffffffff,1,30.01,-5.06
1128,ffffffff,1,-31.27,-50.46
1129,ffffffff,1,38.9,6.81
1130,ffffffff,1,28.44,-6.92
1131,ffffffff,1,19.64,-17.74
1132,ffffffff,1,10.69,-27.3
1133,ffffffff,1,22.36,-14.49
1134,ffffffff,1,-50.88,-52.77
1135,ffffffff,1,26.17,-9.63
1136,ffffffff,1,-18.1,-46
1137,ffffffff,1,11.53,-26.26
1138,ffffffff,1,43.45,12.86
1139,ffffffff,1,-19.05,-46.28
1140,ffffffff,1,13.96,-23.73
1141,ffffffff,1,28,-7.11
1142,ffffffff,1,13.82,-23.85
1143,ffffffff,1,-59.76,-52.69
1144,ffffffff,1,14.3,-23.26
1145,ffffffff,1,14.02,-23.53
1146,ffffffff,1,-8.32,-41.08
1147,ffffffff,1,34.15,1.1
1148,ffffffff,1,43.69,13.27
1149,ffffffff,1,13.83,-23.51
1150,ffffffff,1,-7.48,-40.49
1151,ffffffff,1,13.95,-23.36
1152,ffffffff,1,13.91,-23.36
1153,ffffffff,1,-1.28,-36.39
1154,ffffffff,1,-113.48,-35.59
1155,ffffffff,1,39.98,8.75
1156,ffffffff,1,13.43,-23.75
1157,ffffffff,1,-65.19,-52.14
1158,ffffffff,1,38.55,7.03
1159,ffffffff,1,-0.67,-35.81
1160,ffffffff,1,30.84,-2.9
1161,ffffffff,1,34.7,2.19
1162,ffffffff,1,-21.55,-46.47
1163,ffffffff,1,19.92,-16.25
1164,ffffffff,1,18.98,-17.33
1165,ffffffff,1,13.33,-23.45
1166,ffffffff,1,41.74,11.18
1167,ffffffff,1,-76.76,-50.51
1168,ffffffff,1,-85.8,-48.46
1169,ffffffff,1,-75.67,-50.63
1170,ffffffff,1,26.48,-8.1
1171,ffffffff,1,-46.81,-51.61
1172,ffffffff,1,12.67,-23.83
1173,ffffffff,1,-37.34,-50.32
1174,ffffffff,1,2.83,-32.53
1175,ffffffff,1,-99.24,-43.54
1176,ffffffff,1,26.98,-7.22
1177,ffffffff,1,19.3,-16.42
1178,ffffffff,1,12.99,-23.23
1179,ffffffff,1,-47.75,-51.5
1180,ffffffff,1,13.04,-23.17
1181,ffffffff,1,-38.37,-50.3
1182,ffffffff,1,-7.65,-39.43
1183,ffffffff,1,12.63,-23.4
1184,ffffffff,1,-48.19,-51.4
1185,ffffffff,1,11.5,-24.44
1186,ffffffff,1,-57.74,-51.73
1187,ffffffff,1,-34.04,-49.27
1188,ffffffff,1,13.9,-21.93
1189,ffffffff,1,-60.17,-51.53
1190,ffffffff,1,-60.17,-51.53
1191,ffffffff,1,19.77,-15.14
1192,ffffffff,1,34.78,3.22
1193,ffffffff,1,11.03,-24.32
1194,ffffffff,1,3.88,-30.7
1195,ffffffff,1,-57.88,-51.4
1196,ffffffff,1,43.64,13.96
1197,ffffffff,1,17.56,-17.52
1198,ffffffff,1,28.85,-3.98
1199,ffffffff,1,-2.07,-34.88
1200,ffffffff,1,-58.24,-51.16
1201,ffffffff,1,7.06,-27.41
1202,ffffffff,1,-14.49,-41.74
1203,ffffffff,1,17.71,-16.69
1204,ffffffff,1,37.72,7.42
1205,ffffffff,1,36.47,5.9
1206,ffffffff,1,-31.06,-47.44
1207,ffffffff,1,28.06,-4.33
1208,ffffffff,1,-109.13,-37.8
1209,ffffffff,1,16.92,-17.14
1210,ffffffff,1,29.8,-2.1
1211,ffffffff,1,-12.09,-40.1
1212,ffffffff,1,-12.1,-40.1
1213,ffffffff,1,-40,-49.14
1214,ffffffff,1,-55.57,-50.53
1215,ffffffff,1,19.53,-13.97
1216,ffffffff,1,-74.43,-49.37
1217,ffffffff,1,-22.97,-44.47
1218,ffffffff,1,10.41,-23.16
1219,ffffffff,1,-64.38,-50.23
1220,ffffffff,1,22.65,-10.09
1221,ffffffff,1,10.9,-22.63
1222,ffffffff,1,11.81,-21.64
1223,ffffffff,1,19.1,-13.96
1224,ffffffff,1,-3.49,-34.22
1225,ffffffff,1,-20.29,-43.1
1226,ffffffff,1,21.77,-10.89
1227,ffffffff,1,-82.79,-47.64
1228,ffffffff,1,19.63,-13.11
1229,ffffffff,1,21.58,-10.75
1230,ffffffff,1,49.49,20.91
1231,ffffffff,1,-25.16,-44.47
1232,ffffffff,1,-15.68,-40.48
1233,ffffffff,1,-0.07,-30.98
1234,ffffffff,1,20.1,-11.91
1235,ffffffff,1,-24.2,-43.75
1236,ffffffff,1,-96.74,-43.11
1237,ffffffff,1,5.66,-26.15
1238,ffffffff,1,6.35,-25.5
1239,ffffffff,1,1.63,-29.38
1240,ffffffff,1,-39.65,-47.62
1241,ffffffff,1,40.85,12.18
1242,ffffffff,1,34.49,5.03
1243,ffffffff,1,-0.76,-30.8
1244,ffffffff,1,-11.88,-37.81
1245,ffffffff,1,-88.5,-45.53
1246,ffffffff,1,-49.23,-48.71
1247,ffffffff,1,-94.02,-43.78
1248,ffffffff,1,38.62,9.91
1249,ffffffff,1,-10.74,-36.87
1250,ffffffff,1,-80.82,-47.14
1251,ffffffff,1,-4.68,-33.06
1252,ffffffff,1,10.33,-20.79
1253,ffffffff,1,-5.31,-33.28
1254,ffffffff,1,-2.78,-31.53
1255,ffffffff,1,30.82,1.4
1256,ffffffff,1,8.72,-22.15
1257,ffffffff,1,-7.9,-34.77
1258,ffffffff,1,-34.57,-45.74
1259,ffffffff,1,-34.62,-45.7
1260,ffffffff,1,36.32,7.66
1261,ffffffff,1,28.37,-1.32
1262,ffffffff,1,8.56,-22.1
1263,ffffffff,1,-29.94,-44.34
1264,ffffffff,1,-94.81,-43.21
1265,ffffffff,1,-25.17,-42.77
1266,ffffffff,1,-93.44,-43.64
1267,ffffffff,1,-35.03,-45.53
1268,ffffffff,1,12.57,-17.96
1269,ffffffff,1,13.54,-16.9
1270,ffffffff,1,34.52,6.01
1271,ffffffff,1,-119.2,-30.56
1272,ffffffff,1,-20.7,-40.65
1273,ffffffff,1,26.35,-3.04
1274,ffffffff,1,-35.32,-45.33
1275,ffffffff,1,-45.31,-47.18
1276,ffffffff,1,31.08,2.27
1277,ffffffff,1,19.57,-10.42
1278,ffffffff,1,19.73,-10.15
1279,ffffffff,1,2.62,-26.33
1280,ffffffff,1,4.37,-24.83
1281,ffffffff,1,42.85,15.1
1282,ffffffff,1,40.27,12.48
1283,ffffffff,1,6,-23.09
1284,ffffffff,1,0.89,-27.24
1285,ffffffff,1,-67.93,-47.57
1286,ffffffff,1,16.23,-13.03
1287,ffffffff,1,11.04,-18.08
1288,ffffffff,1,-30.32,-43.12
1289,ffffffff,1,51.6,23.4
1290,ffffffff,1,-19.19,-38.76
1291,ffffffff,1,-72.21,-47.02
1292,ffffffff,1,-6.58,-31.73
1293,ffffffff,1,-21.4,-39.58
1294,ffffffff,1,-96.89,-41.65
1295,ffffffff,1,3.53,-24.06
1296,ffffffff,1,32.31,4.73
1297,ffffffff,1,7.58,-20.55
1298,ffffffff,1,-19.32,-38.39
1299,ffffffff,1,-56.63,-47.05
1300,ffffffff,1,-35.72,-43.99
1301,ffffffff,1,18.9,-9.47
1302,ffffffff,1,-66.5,-47.02
1303,ffffffff,1,26.06,-1.82
1304,ffffffff,1,51.16,23.15
1305,ffffffff,1,35.22,8.04
1306,ffffffff,1,20.55,-7.54
1307,ffffffff,1,-2.69,-28.42
1308,ffffffff,1,-3.86,-29.25
1309,ffffffff,1,-4.93,-29.96
1310,ffffffff,1,-0.51,-26.76
1311,ffffffff,1,-3.6,-28.94
1312,ffffffff,1,-13.54,-35.07
1313,ffffffff,1,32.38,5.21
1314,ffffffff,1,29.46,2.13
1315,ffffffff,1,-3.04,-28.34
1316,ffffffff,1,-69.91,-46.51
1317,ffffffff,1,49.11,21.5
1318,ffffffff,1,-23.58,-39.45
1319,ffffffff,1,1.41,-24.7
1320,ffffffff,1,-4.21,-28.85
1321,ffffffff,1,-6.66,-30.5
1322,ffffffff,1,-6.68,-30.5
1323,ffffffff,1,-64.07,-46.58
1324,ffffffff,1,26.98,-0.09
1325,ffffffff,1,-20.72,-38
1326,ffffffff,1,-66.88,-46.41
1327,ffffffff,1,37.28,10.66
1328,ffffffff,1,21.28,-5.93
1329,ffffffff,1,5.39,-21.03
1330,ffffffff,1,26.7,-0.16
1331,ffffffff,1,6.01,-20.17
1332,ffffffff,1,-19.76,-37.03
1333,ffffffff,1,27.2,0.57
1334,ffffffff,1,-4.17,-27.93
1335,ffffffff,1,34,7.67
1336,ffffffff,1,-94.32,-41.65
1337,ffffffff,1,20.76,-5.89
1338,ffffffff,1,-79.84,-44.79
1339,ffffffff,1,5.48,-20.28
1340,ffffffff,1,-93.94,-41.72
1341,ffffffff,1,5.96,-19.83
1342,ffffffff,1,30.97,4.7
1343,ffffffff,1,15.53,-10.95
1344,ffffffff,1,13.65,-12.81
1345,ffffffff,1,-36.87,-42.62
1346,ffffffff,1,0.92,-23.82
1347,ffffffff,1,-54.67,-45.47
1348,ffffffff,1,10.17,-15.94
1349,ffffffff,1,-3.81,-27.3
1350,ffffffff,1,23.92,-2.4
1351,ffffffff,1,-0.46,-24.8
1352,ffffffff,1,33.09,6.99
1353,ffffffff,1,-39.84,-43.21
1354,ffffffff,1,3.39,-21.69
1355,ffffffff,1,-90.2,-42.56
1356,ffffffff,1,0.33,-24.01
1357,ffffffff,1,-92.3,-42.01
1358,ffffffff,1,-0.76,-24.74
1359,ffffffff,1,-54.86,-45.24
1360,ffffffff,1,-7.61,-29.49
1361,ffffffff,1,-4.81,-27.62
1362,ffffffff,1,-20.02,-36.2
1363,ffffffff,1,-21.5,-36.83
1364,ffffffff,1,-69.61,-45.32
1365,ffffffff,1,-81.59,-44.09
1366,ffffffff,1,-13.75,-32.85
1367,ffffffff,1,-37.01,-42.07
1368,ffffffff,1,-0.78,-24.38
1369,ffffffff,1,8.49,-16.74
1370,ffffffff,1,4.74,-19.97
1371,ffffffff,1,20.76,-5.01
1372,ffffffff,1,-95.09,-41.01
1373,ffffffff,1,1.99,-22.01
1374,ffffffff,1,-43.73,-43.3
1375,ffffffff,1,4.68,-19.66
1376,ffffffff,1,1.27,-22.41
1377,ffffffff,1,14.62,-10.65
1378,ffffffff,1,7.24,-17.39
1379,ffffffff,1,14.47,-10.75
1380,ffffffff,1,1.71,-21.86
1381,ffffffff,1,-5.11,-26.88
1382,ffffffff,1,31.26,5.96
1383,ffffffff,1,-17.82,-34.3
1384,ffffffff,1,-42.75,-42.75
1385,ffffffff,1,2.88,-20.68
1386,ffffffff,1,-57.28,-44.56
1387,ffffffff,1,5.44,-18.48
1388,ffffffff,1,5.35,-18.54
1389,ffffffff,1,1.88,-21.3
1390,ffffffff,1,12.38,-12.24
1391,ffffffff,1,0.21,-22.54
1392,ffffffff,1,5.7,-17.98
1393,ffffffff,1,-55.17,-44.23
1394,ffffffff,1,-0.18,-22.6
1395,ffffffff,1,-95.01,-40.52
1396,ffffffff,1,-0.99,-23.12
1397,ffffffff,1,-6.3,-26.9
1398,ffffffff,1,-56.23,-44.12
1399,ffffffff,1,5.69,-17.69
1400,ffffffff,1,-12.5,-30.5
1401,ffffffff,1,42.11,16.48
1402,ffffffff,1,-4.16,-25.11
1403,ffffffff,1,4.48,-18.46
1404,ffffffff,1,-69.35,-44.24
1405,ffffffff,1,-86.91,-42.27
1406,ffffffff,1,11.15,-12.53
1407,ffffffff,1,0.1,-21.75
1408,ffffffff,1,-1.26,-22.77
1409,ffffffff,1,2.4,-19.92
1410,ffffffff,1,-42,-41.69
1411,ffffffff,1,-0.26,-21.97
1412,ffffffff,1,-0.35,-22.01
1413,ffffffff,1,-12.88,-30.4
1414,ffffffff,1,-2.78,-23.73
1415,ffffffff,1,-13.42,-30.57
1416,ffffffff,1,-92.18,-40.92
1417,ffffffff,1,28.09,3.95
1418,ffffffff,1,-73.17,-43.71
1419,ffffffff,1,12.48,-10.85
1420,ffffffff,1,-5.13,-25.09
1421,ffffffff,1,-36.34,-39.91
1422,ffffffff,1,-0.78,-21.88
1423,ffffffff,1,-28.78,-37.4
1424,ffffffff,1,17.99,-5.62
1425,ffffffff,1,-5.41,-25.18
1426,ffffffff,1,-113.8,-32.9
1427,ffffffff,1,-0.38,-21.45
1428,ffffffff,1,-0.82,-21.75
1429,ffffffff,1,-66.27,-43.8
1430,ffffffff,1,-2.49,-22.97
1431,ffffffff,1,-29.54,-37.39
1432,ffffffff,1,-0.88,-21.42
1433,ffffffff,1,-72.54,-43.37
1434,ffffffff,1,19.98,-3.27
